sample_id	study	country	samplingSite	ena_accession	collectionDate	samplePreparation	totalBases	basesMapped	basesDuplicated	averageReadLength	averageQuality	basesof1xCoverage	basesof5xCoverage	basesof10xCoverage	basesof50xCoverage	meanCoverage	insertSizeAverage	insertSizeStandardDeviation	PercentCallableGATK	latitude	longitude
PV0254-C	1052	Vietnam	Bu Gia Map	ERS143506			1746294000.0	1592864800.0	29836700.0	100.0	35.6	22902347.0	22629973.0	22215806.0	15079866.0	68.43	253.9	74.4	91.18	12.1441004	107.154808
PV0256-C	1052	Vietnam	Bu Gia Map	ERS143520			1499664200.0	1401431500.0	24947900.0	100.0	35.4	22909245.0	22646166.0	22327211.0	14736447.0	60.64	269.8	80.5	91.19	12.1441004	107.154808
PV0257-C	1052	Vietnam	Bu Gia Map	ERS143485			1120782200.0	1035062100.0	15955700.0	100.0	35.6	22952339.0	22536669.0	21694245.0	10624021.0	44.72	257.0	69.8	90.55	12.1441004	107.154808
PV0258-C	1052	Vietnam	Bu Gia Map	ERS143428			823108600.0	739735000.0	9192200.0	100.0	35.8	22851671.0	22150681.0	20740981.0	3221406.0	32.06	257.7	71.0	88.73	12.1441004	107.154808
PV0259-C	1052	Vietnam	Phuoc Long	ERS143484			1278824800.0	1172853800.0	23486200.0	100.0	35.6	22846967.0	22461898.0	21722134.0	11845518.0	50.74	260.0	72.5	90.45	10.81366	106.778
PV0261-C	1052	Vietnam	Bu Gia Map	ERS143518			1305228600.0	1213354300.0	21002400.0	100.0	35.4	22871016.0	22539254.0	22053482.0	12858075.0	52.61	272.4	78.4	90.85	12.1441004	107.154808
PV0262-C	1052	Vietnam	Bu Gia Map	ERS143509			924559400.0	858785000.0	13466600.0	100.0	35.5	22690573.0	21932275.0	20526765.0	7631951.0	37.46	274.8	77.7	88.61	12.1441004	107.154808
PV0263-C	1052	Vietnam	Bu Gia Map	ERS143502			1880088600.0	1726855700.0	30568200.0	100.0	35.5	23047104.0	22738621.0	22292289.0	15862557.0	74.2	261.7	76.6	91.57	12.1441004	107.154808
PV0264-C	1052	Vietnam	Phuoc Long	ERS143481			1474212000.0	1344451800.0	24802500.0	100.0	35.6	23012238.0	22648931.0	22042010.0	13656417.0	58.02	262.7	72.4	91.07	10.81366	106.778
PV0265-C	1052	Vietnam	Bu Gia Map	ERS143519			685348400.0	611164800.0	10004300.0	100.0	35.3	22740263.0	22009662.0	20504356.0	446327.0	26.64	260.5	76.3	88.45	12.1441004	107.154808
PV0266-C	1052	Vietnam	Bu Gia Map	ERS143463			1503043000.0	1379845100.0	24848000.0	100.0	35.0	22912081.0	22431702.0	21631710.0	13285311.0	59.64	281.0	89.5	90.33	12.1441004	107.154808
PV0267-C	1052	Vietnam	Bu Gia Map	ERS143501			1632333400.0	1506196800.0	24548500.0	100.0	35.6	22936672.0	22524927.0	21917526.0	14260206.0	65.21	271.7	76.8	90.72	12.1441004	107.154808
PV0268-C	1052	Vietnam	Bu Gia Map	ERS143514			1238193600.0	1114284000.0	24713400.0	100.0	35.4	23086490.0	22755929.0	22109348.0	10942982.0	47.84	264.6	75.1	91.37	12.1441004	107.154808
PV0269-C	1052	Vietnam	Bu Gia Map	ERS143476			1346371200.0	1226034000.0	25378700.0	100.0	35.6	22852912.0	22488644.0	21785447.0	12338149.0	52.9	260.4	73.9	90.52	12.1441004	107.154808
PV0270-C	1052	Vietnam	Bu Gia Map	ERS143477			1054036000.0	968765200.0	20204300.0	100.0	35.6	22819118.0	22312803.0	21408648.0	9283527.0	41.92	253.4	71.6	89.87	12.1441004	107.154808
PV0271-C	1052	Vietnam	Bu Gia Map	ERS143474			1247187000.0	1146631700.0	25447800.0	100.0	35.6	22913785.0	22535609.0	21832677.0	11762063.0	49.61	266.6	82.2	90.61	12.1441004	107.154808
PV0272-C	1052	Vietnam	Bu Gia Map	ERS143464			1345970600.0	1209228000.0	25998700.0	100.0	35.1	22740594.0	22268616.0	21399387.0	11962275.0	52.74	259.4	78.6	89.75	12.1441004	107.154808
PV0273-C	1052	Vietnam	Bu Gia Map	ERS143511			1192193800.0	1061507900.0	23023200.0	100.0	35.4	22922599.0	22602235.0	21982494.0	9728535.0	45.33	260.0	79.1	90.86	12.1441004	107.154808
PV0274-C	1052	Vietnam	Bu Dang	ERS143473			2228748200.0	2058050500.0	39526100.0	100.0	35.1	22819514.0	22553897.0	22145792.0	16271860.0	89.43	255.5	72.8	90.92	11.7657404	107.2382355
PV0276-C	1052	Vietnam	Phuoc Long	ERS143424			1833476600.0	1670218500.0	28863100.0	100.0	35.8	22990929.0	22768206.0	22444978.0	15970004.0	72.12	254.9	70.2	91.69	10.81366	106.778
PV0277-C	1052	Vietnam	Bu Gia Map	ERS143516			1450761200.0	1327231600.0	25791900.0	100.0	35.4	22836004.0	22518600.0	22042446.0	13573313.0	57.61	265.4	78.7	90.81	12.1441004	107.154808
PV0278-C	1052	Vietnam	Bu Gia Map	ERS143496			1201809600.0	1083965800.0	24127900.0	100.0	35.8	22897065.0	22326521.0	21402153.0	10422526.0	46.65	274.6	81.7	89.7	12.1441004	107.154808
PV0279-C	1052	Vietnam	Bu Gia Map	ERS143467			2173265800.0	2004193000.0	46317700.0	100.0	35.1	22926705.0	22662548.0	22316861.0	16807895.0	86.71	253.2	75.1	91.35	12.1441004	107.154808
PV0280-C	1052	Vietnam	Bu Gia Map	ERS143503			779733000.0	716175800.0	11668000.0	100.0	35.5	22599979.0	21520146.0	19634254.0	3719385.0	31.33	273.6	81.1	86.5	12.1441004	107.154808
PV0281-C	1052	Vietnam	Bu Gia Map	ERS143472			2224196400.0	2065572400.0	41326800.0	100.0	35.1	23014980.0	22765033.0	22432445.0	16975115.0	88.86	248.5	68.7	91.82	12.1441004	107.154808
PV0282-C	1052	Vietnam	Bu Gia Map	ERS143465			773085600.0	688357400.0	14538100.0	100.0	35.0	22747282.0	21293929.0	19006725.0	3366864.0	30.23	306.3	86.7	84.98	12.1441004	107.154808
PV0283-C	1052	Vietnam	Bu Gia Map	ERS143433			1216158600.0	1128968900.0	15703500.0	100.0	35.8	22750324.0	22299428.0	21584126.0	11692524.0	49.1	268.5	80.1	90.16	12.1441004	107.154808
PV0284-C	1052	Vietnam	Phuoc Long	ERS143421			930789800.0	863332800.0	13026600.0	100.0	35.8	22807237.0	22271057.0	21229870.0	6464783.0	37.38	256.3	73.2	89.52	10.81366	106.778
PV0285-C	1052	Vietnam	Phuoc Long	ERS143497			1266024000.0	1111514600.0	31930000.0	100.0	35.7	22899211.0	22578087.0	21934465.0	9188530.0	47.8	263.9	79.8	90.77	10.81366	106.778
PV0286-C	1052	Vietnam	Phuoc Long	ERS143431			509790600.0	433314200.0	7472400.0	100.0	35.7	22716344.0	20491058.0	16612759.0	454683.0	18.73	288.2	95.4	80.41	10.81366	106.778
PV0287-C	1052	Vietnam	Phuoc Long	ERS143510			1231843000.0	828801600.0	44500800.0	100.0	35.2	22913220.0	21784015.0	18977903.0	2289185.0	32.28	269.8	85.9	85.64	10.81366	106.778
PV0288-C	1052	Vietnam	Phuoc Long	ERS143495			619764200.0	545139700.0	9457600.0	100.0	35.6	22782312.0	21965689.0	20115250.0	342632.0	23.93	257.3	77.6	87.84	10.81366	106.778
PV0289-C	1052	Vietnam	Bu Gia Map	ERS143499			1862908600.0	1722831500.0	30168800.0	100.0	35.5	22971794.0	22612055.0	22140384.0	15435689.0	74.38	276.3	83.2	91.02	12.1441004	107.154808
PV0290-C	1052	Vietnam	Phuoc Long	ERS224924			2569706200.0	2190903500.0	118509800.0	100.0	34.7	22922022.0	21720647.0	20020849.0	13211601.0	92.13	238.1	68.8	86.28	10.81366	106.778
PV0291-C	1052	Vietnam	Bu Gia Map	ERS143505			1340529000.0	1196741800.0	18933100.0	100.0	35.5	22961474.0	22486188.0	21674604.0	12140677.0	51.69	264.3	76.6	90.34	12.1441004	107.154808
PV0292-C	1052	Vietnam	Bu Gia Map	ERS143498			1391140800.0	1254049200.0	23093200.0	100.0	35.5	22790219.0	22318448.0	21481754.0	11010343.0	54.3	260.0	75.2	90.01	12.1441004	107.154808
PV0293-C	1052	Vietnam	Bu Gia Map	ERS143429			1391706400.0	1251918200.0	21515700.0	100.0	35.9	23048976.0	22738003.0	22086885.0	11674814.0	53.79	263.1	76.1	91.32	12.1441004	107.154808
PV0294-C	1052	Vietnam	Bu Gia Map	ERS143475			2223373000.0	2035931600.0	45356000.0	100.0	35.6	23062479.0	22853002.0	22518655.0	16650669.0	86.75	268.9	77.0	92.06	12.1441004	107.154808
PV0295-C	1052	Vietnam	Bu Gia Map	ERS143494			951072400.0	789656700.0	19256300.0	100.0	35.6	22996988.0	22228827.0	20553891.0	4126025.0	33.44	273.6	85.3	88.65	12.1441004	107.154808
PV0296-C	1052	Vietnam	Bu Gia Map	ERS143454			953415600.0	871117900.0	16787200.0	100.0	35.3	22784329.0	21965343.0	20364943.0	6930396.0	37.56	285.6	98.9	87.92	12.1441004	107.154808
PV0297-C	1052	Vietnam	Phuoc Long	ERS143462			912710600.0	734716600.0	32046400.0	100.0	34.9	22768362.0	21032383.0	18473898.0	3173918.0	31.32	300.9	84.2	83.24	10.81366	106.778
PV0298-C	1052	Vietnam	Bu Gia Map	ERS143493			1521228400.0	1427836500.0	27022400.0	100.0	35.7	22868143.0	22537367.0	22131787.0	14797742.0	61.98	267.3	84.0	90.86	12.1441004	107.154808
PV0299-C	1052	Vietnam	Bu Gia Map	ERS143471			2841051600.0	2596636900.0	59763200.0	100.0	35.1	22815212.0	22598655.0	22333592.0	17867048.0	111.72	254.4	72.8	91.42	12.1441004	107.154808
PV0300-C	1052	Vietnam	Phuoc Long	ERS143419			1083900800.0	977308700.0	17953600.0	100.0	35.7	22820187.0	22196253.0	21125342.0	8280696.0	42.06	268.7	85.8	89.45	10.81366	106.778
PV0301-C	1052	Vietnam	Bu Gia Map	ERS142875			3360292200.0	3126045300.0	99150300.0	100.0	35.1	22899473.0	22720429.0	22574798.0	20461893.0	134.23	270.0	70.9	91.73	12.1441004	107.154808
PV0302-C	1052	Vietnam	Bu Gia Map	ERS174506			1127401200.0	1050707000.0	19805500.0	100.0	35.5	22757177.0	22310937.0	21552663.0	10736300.0	45.77	252.4	81.8	90.08	12.1441004	107.154808
PV0303-C	1052	Vietnam	Bu Gia Map	ERS174542			1804891800.0	1644040800.0	46596900.0	100.0	34.0	23041999.0	22794110.0	22506958.0	16429092.0	70.56	233.0	74.0	91.83	12.1441004	107.154808
PV0304-C	1052	Vietnam	Bu Gia Map	ERS174670			3266795400.0	3078918500.0	59105500.0	100.0	33.2	22872467.0	22674366.0	22505204.0	20533240.0	133.64	243.6	76.8	91.53	12.1441004	107.154808
PV0305-C	1052	Vietnam	Bu Gia Map	ERS174543			1927306400.0	1799865200.0	41102200.0	100.0	34.1	22886371.0	22668969.0	22441581.0	17420446.0	78.62	235.8	76.9	91.42	12.1441004	107.154808
PV0306-C	1052	Vietnam	Phuoc Long	ERS174544			1671726600.0	1550190700.0	43496100.0	100.0	34.0	22837781.0	22589674.0	22314895.0	15997565.0	67.35	246.1	86.2	91.29	10.81366	106.778
PV0308-Cx	1052	Vietnam	Phuoc Long	ERS336375			2046345800.0	1791452300.0	31841400.0	100.0	37.7	22776585.0	21920180.0	20636639.0	12729151.0	76.25	241.6	70.2	88.03	10.81366	106.778
PV0309-C	1052	Vietnam	Bu Gia Map	ERS174545			2268426400.0	2095200800.0	56327800.0	100.0	34.0	22846778.0	22653304.0	22488357.0	19109847.0	90.96	218.9	70.9	91.49	12.1441004	107.154808
PV0310-C	1052	Vietnam	Bu Gia Map	ERS174546			3793520200.0	3478207900.0	96226100.0	100.0	35.3	22936004.0	22777636.0	22670512.0	21390870.0	149.5	221.2	74.8	91.96	12.1441004	107.154808
PV0311-C	1052	Vietnam	Bu Gia Map	ERS174671			3155502400.0	2940553900.0	61247600.0	100.0	33.2	22943600.0	22774143.0	22617995.0	20223770.0	126.66	251.9	82.6	91.86	12.1441004	107.154808
PV0312-C	1052	Vietnam	Bu Gia Map	ERS174672			3367024200.0	3164233000.0	66157400.0	100.0	33.3	22793721.0	22577702.0	22382712.0	19920228.0	137.03	243.2	73.8	91.38	12.1441004	107.154808
PV0313-C	1052	Vietnam	Bu Gia Map	ERS174547			3330489600.0	3013300400.0	77637000.0	100.0	35.3	22894251.0	22727495.0	22598240.0	20780958.0	130.32	220.6	69.0	91.6	12.1441004	107.154808
PV0314-C	1052	Vietnam	Bu Gia Map	ERS174548			3493564000.0	3228792400.0	91450400.0	100.0	35.3	22925809.0	22774473.0	22654336.0	20928543.0	138.6	233.4	72.1	91.83	12.1441004	107.154808
PV0315-Cx	1052	Vietnam	Phuoc Long	ERS336381			2668311600.0	2332811100.0	59528600.0	100.0	37.6	22854760.0	22313554.0	21445514.0	14519797.0	96.48	240.0	72.2	89.76	10.81366	106.778
PV0317-C	1052	Vietnam	Bu Gia Map	ERS174549			1350812600.0	1210087700.0	53763200.0	100.0	34.9	22908854.0	22568271.0	22059805.0	12643026.0	52.35	256.9	91.0	90.71	12.1441004	107.154808
PV0318-C	1052	Vietnam	Bu Gia Map	ERS174673			3074941200.0	2876873300.0	61654500.0	100.0	33.2	22799827.0	22588186.0	22403061.0	19905317.0	124.63	247.8	79.2	91.39	12.1441004	107.154808
PV0319-C	1052	Vietnam	Bu Gia Map	ERS174550			1610482400.0	1495218400.0	29376700.0	100.0	35.3	22882820.0	22616390.0	22274855.0	15596399.0	64.5	232.1	75.0	91.08	12.1441004	107.154808
PV0320-C	1052	Vietnam	Bu Gia Map	ERS174551			2948171800.0	2722338500.0	90939200.0	100.0	35.1	22804085.0	22580540.0	22403967.0	19817294.0	118.04	249.3	82.8	91.43	12.1441004	107.154808
PV0321-C	1052	Vietnam	Bu Gia Map	ERS174552			2258305600.0	2103870900.0	41526600.0	100.0	35.3	22927906.0	22678690.0	22463127.0	18596924.0	90.92	240.5	73.8	91.33	12.1441004	107.154808
PV0322-C	1052	Vietnam	Bu Gia Map	ERS174553			2501060000.0	2332542900.0	58268500.0	100.0	35.3	22879059.0	22569545.0	22361628.0	19059926.0	100.61	243.1	77.3	91.31	12.1441004	107.154808
PV0323-C	1052	Vietnam	Bu Gia Map	ERS174554			3135131800.0	2881912300.0	94374000.0	100.0	35.2	23024307.0	22860213.0	22709389.0	20476468.0	123.99	231.8	73.4	92.13	12.1441004	107.154808
PV0324-C	1052	Vietnam	Bu Gia Map	ERS174555			3603910200.0	3342885300.0	74314200.0	100.0	35.1	22796363.0	22597357.0	22455891.0	20785963.0	144.67	235.1	77.0	91.5	12.1441004	107.154808
PV0325-C	1052	Vietnam	Bu Gia Map	ERS174556			3014590800.0	2797647400.0	60633400.0	100.0	35.3	22914506.0	22741282.0	22610810.0	20502850.0	120.73	233.8	73.7	91.76	12.1441004	107.154808
PV0326-C	1052	Vietnam	Bu Gia Map	ERS174557			4373712400.0	4044430300.0	97074300.0	100.0	35.3	22936423.0	22799511.0	22707544.0	21728060.0	174.46	225.7	68.9	91.97	12.1441004	107.154808
PV0327-C	1052	Vietnam	Bu Gia Map	ERS174558			1281115800.0	571659200.0	12054100.0	100.0	34.9	22927168.0	22225997.0	20667899.0	246165.0	24.83	220.8	73.7	89.01	12.1441004	107.154808
PV0328-C	1052	Vietnam	Bu Gia Map	ERS174674			2926565000.0	2693357900.0	62554700.0	100.0	33.2	22925177.0	22742152.0	22565951.0	19540942.0	115.08	250.2	79.8	91.76	12.1441004	107.154808
PV0329-C	1052	Vietnam	Bu Gia Map	ERS174559			1242532800.0	1133853700.0	24508200.0	100.0	35.3	22897201.0	22550617.0	21969165.0	11434246.0	48.62	240.4	80.2	90.8	12.1441004	107.154808
PV0330-C	1052	Vietnam	Bu Gia Map	ERS174675			2230418800.0	2060245800.0	39427500.0	100.0	33.2	22884929.0	22661658.0	22446162.0	18329144.0	88.92	258.5	87.5	91.4	12.1441004	107.154808
PV0331-Cx	1052	Vietnam	Phuoc Long	ERS336387			2614628600.0	2132428000.0	84373100.0	100.0	37.7	22834955.0	22059441.0	20845178.0	13121147.0	80.86	241.9	71.1	88.43	10.81366	106.778
PV0333-C	1052	Vietnam	Phuoc Long	ERS174676			2947374200.0	2711622800.0	62409000.0	100.0	33.3	22968994.0	22715988.0	22443855.0	18298893.0	116.73	250.7	82.6	91.6	10.81366	106.778
PV0335-C	1052	Vietnam	Bu Gia Map	ERS174560			1687722800.0	1560905100.0	33132000.0	100.0	35.2	22903062.0	22613398.0	22302046.0	16123538.0	67.34	218.0	71.2	91.24	12.1441004	107.154808
PV0336-C	1052	Vietnam	Bu Gia Map	ERS174677			2744853800.0	2518379000.0	57864000.0	100.0	33.2	22945516.0	22762624.0	22590774.0	19252974.0	107.59	266.3	90.7	91.83	12.1441004	107.154808
PV0337-C	1052	Vietnam	Phuoc Long	ERS347521	2011-06-22		1243134800.0	1080452400.0	13789000.0	100.0	36.9	22746967.0	20884079.0	18753411.0	10220996.0	46.83	250.1	85.8	82.82	10.81366	106.778
PV0338-C	1052	Vietnam	Phuoc Long	ERS347529	2011-06-22		2209420200.0	1998499800.0	32850000.0	100.0	37.6	23028649.0	22552037.0	21818219.0	15324236.0	86.11	281.5	83.0	90.56	10.81366	106.778
PV0339-C	1052	Vietnam	Phuoc Long	ERS347537	2011-06-26		1366097200.0	1213938000.0	19408400.0	100.0	37.9	22551252.0	21113827.0	19470878.0	11496987.0	53.26	267.6	70.9	84.55	10.81366	106.778
PV0340-C	1052	Vietnam	Phuoc Long	ERS347450	2011-08-01		1318340400.0	1133560200.0	19427700.0	100.0	36.7	22822040.0	21916668.0	20431649.0	10916084.0	49.03	239.1	86.2	87.42	10.81366	106.778
PV0343-C	1052	Vietnam	Phuoc Long	ERS347474	2011-11-06		2257695400.0	2074669400.0	35792900.0	100.0	36.8	22878814.0	22481910.0	21869432.0	15338836.0	87.71	244.3	89.2	90.41	10.81366	106.778
PV0344-C	1052	Vietnam	Phuoc Long	ERS347482	2011-11-14		545169800.0	425066500.0	3620100.0	100.0	37.2	22040941.0	18945088.0	15615572.0	155708.0	19.29	258.7	64.3	75.48	10.81366	106.778
PV0345-C	1052	Vietnam	Phuoc Long	ERS347490	2011-11-14		1717015000.0	1536820200.0	21117600.0	100.0	36.8	22796437.0	22158199.0	21176680.0	13471793.0	66.67	233.8	81.8	88.93	10.81366	106.778
PV0347-C	1052	Vietnam	Phuoc Long	ERS347506	2011-11-25		2663182600.0	2472933800.0	28802200.0	100.0	36.8	22913233.0	22634024.0	22273497.0	17510077.0	106.61	264.3	111.0	91.07	10.81366	106.778
PV0355-C	1052	Vietnam	Phuoc Long	ERS347475	2012-01-15		2832221200.0	2612726600.0	50495300.0	100.0	36.6	22794041.0	22397639.0	21945045.0	17635449.0	112.92	233.8	84.0	90.35	10.81366	106.778
PV0358-C	1052	Vietnam	Phuoc Long	ERS347499	2012-02-23		2443565000.0	2189734500.0	47264700.0	100.0	36.3	22923275.0	22357972.0	21670696.0	15759537.0	93.62	258.0	102.8	89.75	10.81366	106.778
QC0164-C	1052	Myanmar	Bago Division	ERS143449			1513940800.0	1414090900.0	19185700.0	100.0	35.4	22955764.0	22632180.0	22142691.0	14239365.0	61.6	264.7	75.7	91.11	18.312811	96.170654
QC0165-C	1052	Myanmar	Bago Division	ERS143489			1481811400.0	1387534400.0	24848100.0	100.0	35.7	22826647.0	22470186.0	21987876.0	13987062.0	60.4	271.7	85.3	90.53	18.312811	96.170654
QC0166-C	1052	Myanmar	Bago Division	ERS143480			2277659600.0	2118911900.0	39359200.0	100.0	35.6	22915453.0	22641698.0	22317829.0	17194272.0	91.66	264.7	75.4	91.32	18.312811	96.170654
QC0167-C	1052	Myanmar	Bago Division	ERS143488			1476358600.0	1363296900.0	24750200.0	100.0	35.7	22997209.0	22704505.0	22238955.0	13717085.0	58.82	273.8	83.0	91.36	18.312811	96.170654
QC0168-C	1052	Myanmar	Bago Division	ERS143451			1854490600.0	1734874000.0	29570600.0	100.0	35.4	22899804.0	22567304.0	22065718.0	15542575.0	75.32	273.6	82.9	90.91	18.312811	96.170654
QC0169-C	1052	Myanmar	Bago Division	ERS143513			883656400.0	791241700.0	12550000.0	100.0	35.3	22845109.0	22255396.0	21166616.0	4475236.0	34.5	265.5	76.9	89.4	18.312811	96.170654
QC0170-C	1052	Myanmar	Bago Division	ERS143466			548698000.0	441051200.0	5944400.0	100.0	34.6	22630459.0	20705127.0	17453609.0	120717.0	19.49	255.7	76.3	82.5	18.312811	96.170654
QC0171-C	1052	Myanmar	Bago Division	ERS143458			2457089600.0	2298939300.0	42896700.0	100.0	35.4	22886665.0	22687850.0	22446245.0	18110477.0	99.98	258.4	74.6	91.54	18.312811	96.170654
QC0172-C	1052	Myanmar	Bago Division	ERS143438			1289786000.0	1181380700.0	17263400.0	100.0	35.4	22893676.0	22549181.0	21926956.0	12324004.0	51.26	273.2	82.4	90.73	18.312811	96.170654
QC0173-C	1052	Myanmar	Bago Division	ERS143487			1017102000.0	943970400.0	16478100.0	100.0	35.7	22844052.0	22397254.0	21616282.0	8779399.0	40.94	279.6	88.7	90.19	18.312811	96.170654
QC0174-C	1052	Myanmar	Bago Division	ERS143414			1180521000.0	1094620000.0	15890900.0	100.0	35.8	23057372.0	22679059.0	22050606.0	11507028.0	47.17	264.4	75.6	91.12	18.312811	96.170654
QC0175-C	1052	Myanmar	Bago Division	ERS143441			938557200.0	862339500.0	11645600.0	100.0	35.4	22830816.0	22291322.0	21205704.0	6936121.0	37.75	267.5	76.1	89.51	18.312811	96.170654
QC0176-C	1052	Myanmar	Bago Division	ERS199642			2084998400.0	1920785900.0	43154400.0	100.0	35.4	22906988.0	22709702.0	22536774.0	18905286.0	83.56	281.7	77.4	91.57	18.312811	96.170654
QC0177-C	1052	Myanmar	Bago Division	ERS199647			642571000.0	523433200.0	7901300.0	100.0	35.3	22775981.0	22173373.0	20680665.0	206629.0	22.98	277.5	78.0	89.26	18.312811	96.170654
QC0178-C	1052	Myanmar	Bago Division	ERS199593			2742384600.0	2556805900.0	61854400.0	100.0	35.8	22953070.0	22735999.0	22600475.0	20552505.0	111.06	275.7	73.3	91.66	18.312811	96.170654
QC0179-C	1052	Myanmar	Bago Division	ERS199598			3136426800.0	2544705700.0	56894600.0	100.0	35.6	23101663.0	22938628.0	22810310.0	20605187.0	109.53	282.4	78.9	92.38	18.312811	96.170654
QC0180-C	1052	Myanmar	Bago Division	ERS199603			558933600.0	457917800.0	7538600.0	100.0	35.6	22711883.0	21779901.0	19391360.0	106271.0	20.16	279.7	79.0	87.25	18.312811	96.170654
QC0182-C	1052	Myanmar	Bago Division	ERS199613			2074049000.0	1901665100.0	34370700.0	100.0	35.8	22892998.0	22688550.0	22505242.0	18279985.0	82.47	266.3	72.9	91.63	18.312811	96.170654
QC0183-C	1052	Myanmar	Bago Division	ERS199618			2304198600.0	2058332400.0	45088500.0	100.0	35.8	22892402.0	22419012.0	21691890.0	15896178.0	88.89	280.9	83.8	90.19	18.312811	96.170654
QC0184-C	1052	Myanmar	Bago Division	ERS199623			2520282000.0	2315152600.0	49240600.0	100.0	35.8	22885141.0	22703511.0	22556566.0	19564147.0	100.54	270.7	74.0	91.77	18.312811	96.170654
QC0185-C	1052	Myanmar	Bago Division	ERS199628			1083610400.0	940036100.0	15547900.0	100.0	35.7	22810629.0	22491898.0	22010212.0	7704387.0	41.21	267.5	67.7	90.85	18.312811	96.170654
QC0186-C	1052	Myanmar	Bago Division	ERS199633			1956736800.0	1779512600.0	42668700.0	100.0	35.8	22964408.0	22753556.0	22564869.0	18008642.0	76.97	261.8	71.9	91.71	18.312811	96.170654
QC0187-C	1052	Myanmar	Bago Division	ERS199638			1907980000.0	1728644300.0	38455900.0	100.0	35.7	22909181.0	22692335.0	22502145.0	17303914.0	74.92	271.6	75.0	91.52	18.312811	96.170654
QC0188-C	1052	Myanmar	Bago Division	ERS199643			1207338200.0	1044453600.0	17345800.0	100.0	35.8	22842640.0	22546015.0	22125859.0	9857246.0	45.25	261.2	66.6	90.93	18.312811	96.170654
QC0189-C	1052	Myanmar	Bago Division	ERS199648			1967888000.0	1752972400.0	34184200.0	100.0	35.7	22833860.0	22607679.0	22393416.0	17311095.0	75.95	278.8	78.2	91.27	18.312811	96.170654
QC0193-C	1052	Myanmar	Bago Division	ERS199594			2937757000.0	2750873500.0	53423500.0	100.0	35.8	22874401.0	22676398.0	22525676.0	20454866.0	119.39	285.9	81.6	91.56	18.312811	96.170654
QC0194-C	1052	Myanmar	Bago Division	ERS199599			745609000.0	629756500.0	9791500.0	100.0	35.7	22903825.0	22326767.0	21021800.0	669430.0	27.14	296.6	95.9	89.57	18.312811	96.170654
QC0195-C	1052	Myanmar	Bago Division	ERS199604			1219242200.0	1067549100.0	18202800.0	100.0	35.8	22855729.0	22551550.0	22055304.0	10829645.0	46.38	277.4	77.4	90.93	18.312811	96.170654
QC0196-C	1052	Myanmar	Bago Division	ERS199609			2015498600.0	1852702200.0	33960800.0	100.0	35.8	22924858.0	22665836.0	22481868.0	18454053.0	80.12	273.6	72.2	91.56	18.312811	96.170654
QC0198-C	1052	Myanmar	Bago Division	ERS199614			2454481800.0	2287035900.0	42169000.0	100.0	35.8	22881773.0	22700412.0	22544245.0	19793491.0	99.27	279.8	77.4	91.64	18.312811	96.170654
QC0199-C	1052	Myanmar	Bago Division	ERS199619			2794979000.0	2549108200.0	66249700.0	100.0	35.8	23057416.0	22913946.0	22789871.0	20249656.0	109.32	281.4	83.4	92.32	18.312811	96.170654
QC0200-C	1052	Myanmar	Bago Division	ERS199624			842632600.0	725188900.0	15485500.0	100.0	35.7	22924585.0	22365109.0	21335468.0	1897548.0	31.44	278.1	78.8	89.96	18.312811	96.170654
QC0201-C	1052	Myanmar	Bago Division	ERS199629			756428800.0	621198100.0	16093200.0	100.0	35.7	22810503.0	22224518.0	20793363.0	809413.0	27.23	275.9	80.2	89.15	18.312811	96.170654
QC0204-C	1052	Myanmar	Bago Division	ERS199634			882455800.0	757529700.0	10986100.0	100.0	35.7	22798722.0	22369747.0	21521213.0	2540203.0	33.23	275.0	72.4	90.12	18.312811	96.170654
QC0205-C	1052	Myanmar	Bago Division	ERS199639			483862400.0	369658100.0	5347500.0	100.0	35.6	22663680.0	21384620.0	18011431.0	55221.0	16.31	275.4	76.3	85.49	18.312811	96.170654
QC0206-C	1052	Myanmar	Bago Division	ERS199644			1379482800.0	1244231600.0	21940500.0	100.0	35.7	22860283.0	22598880.0	22285683.0	13288614.0	54.01	296.4	93.4	91.15	18.312811	96.170654
QC0207-C	1052	Myanmar	Bago Division	ERS199649			1990018600.0	1813198800.0	33389000.0	100.0	35.8	22851180.0	22646185.0	22448245.0	17896550.0	78.94	272.7	73.3	91.45	18.312811	96.170654
QC0209-C	1052	Myanmar	Bago Division	ERS199595			604461400.0	489009900.0	9876600.0	100.0	35.1	22813997.0	21954268.0	19832270.0	127781.0	21.43	278.4	71.3	88.08	18.312811	96.170654
QC0210-C	1052	Myanmar	Bago Division	ERS224874			2688381800.0	2461591800.0	44878700.0	100.0	34.4	22929945.0	22724566.0	22568082.0	21109583.0	106.87	237.3	82.6	91.65	18.312811	96.170654
